Matchday#, Team_Against, Home_Away, Match_Result, Word, TF-IDF
13, 名古屋グランパス, Away, Draw, かけ, 0.075
13, 名古屋グランパス, Away, Draw, ５, 0.064
13, 名古屋グランパス, Away, Draw, 同点, 0.064
13, 名古屋グランパス, Away, Draw, ４, 0.059
13, 名古屋グランパス, Away, Draw, プレッシャー, 0.056
13, 名古屋グランパス, Away, Draw, ゲーム, 0.055
13, 名古屋グランパス, Away, Draw, 分間, 0.05
13, 名古屋グランパス, Away, Draw, 見る, 0.05
13, 名古屋グランパス, Away, Draw, 多い, 0.05
13, 名古屋グランパス, Away, Draw, 最初, 0.05
14, ガンバ大阪, Home, Draw, 見る, 0.048
14, ガンバ大阪, Home, Draw, 分間, 0.032
14, ガンバ大阪, Home, Draw, ９, 0.032
14, ガンバ大阪, Home, Draw, フィニッシュ, 0.03
14, ガンバ大阪, Home, Draw, 指摘, 0.029
14, ガンバ大阪, Home, Draw, 攻撃, 0.024
14, ガンバ大阪, Home, Draw, 乗り越え, 0.023
14, ガンバ大阪, Home, Draw, 思う, 0.018
14, ガンバ大阪, Home, Draw, れる, 0.018
14, ガンバ大阪, Home, Draw, しれ, 0.016
15, Ｖ･ファーレン長崎, Home, Win, ワールドカップ, 0.04
15, Ｖ･ファーレン長崎, Home, Win, 期間, 0.04
15, Ｖ･ファーレン長崎, Home, Win, 理解, 0.034
15, Ｖ･ファーレン長崎, Home, Win, 差, 0.033
15, Ｖ･ファーレン長崎, Home, Win, シーズン, 0.027
15, Ｖ･ファーレン長崎, Home, Win, 見せ, 0.027
15, Ｖ･ファーレン長崎, Home, Win, 悪い, 0.027
15, Ｖ･ファーレン長崎, Home, Win, 圧倒, 0.027
15, Ｖ･ファーレン長崎, Home, Win, 良い, 0.025
15, Ｖ･ファーレン長崎, Home, Win, 仲川, 0.023
16, ベガルタ仙台, Away, Win, 結びつい, 0.15
16, ベガルタ仙台, Away, Win, ８, 0.121
16, ベガルタ仙台, Away, Win, 中断, 0.121
16, ベガルタ仙台, Away, Win, 期間, 0.121
16, ベガルタ仙台, Away, Win, 準備, 0.06
16, ベガルタ仙台, Away, Win, 細かい, 0.06
16, ベガルタ仙台, Away, Win, ワールドカップ, 0.06
16, ベガルタ仙台, Away, Win, 誇らしく, 0.052
16, ベガルタ仙台, Away, Win, 結果, 0.046
16, ベガルタ仙台, Away, Win, 直し, 0.046
17, FC東京, Away, Lose, ＦＣ, 0.042
17, FC東京, Away, Lose, 悪い, 0.034
17, FC東京, Away, Lose, 守っ, 0.034
17, FC東京, Away, Lose, 誇らしく, 0.029
17, FC東京, Away, Lose, 展開, 0.028
17, FC東京, Away, Lose, 動き, 0.025
17, FC東京, Away, Lose, カウンター, 0.023
17, FC東京, Away, Lose, いる, 0.023
17, FC東京, Away, Lose, 戻ら, 0.021
17, FC東京, Away, Lose, 序盤, 0.021
18, 清水エスパルス, Home, Lose, ほめ, 0.044
18, 清水エスパルス, Home, Lose, －, 0.044
18, 清水エスパルス, Home, Lose, 納得, 0.042
18, 清水エスパルス, Home, Lose, １, 0.036
18, 清水エスパルス, Home, Lose, しまい, 0.031
18, 清水エスパルス, Home, Lose, あきらめ, 0.026
18, 清水エスパルス, Home, Lose, しれ, 0.024
18, 清水エスパルス, Home, Lose, ゴール, 0.023
18, 清水エスパルス, Home, Lose, 変え, 0.022
18, 清水エスパルス, Home, Lose, どうこう, 0.021
19, サンフレッチェ広島, Home, Lose, 修正, 0.048
19, サンフレッチェ広島, Home, Lose, 期待, 0.043
19, サンフレッチェ広島, Home, Lose, 戦い, 0.034
19, サンフレッチェ広島, Home, Lose, いき, 0.026
19, サンフレッチェ広島, Home, Lose, 分間, 0.023
19, サンフレッチェ広島, Home, Lose, 責任, 0.023
19, サンフレッチェ広島, Home, Lose, 帯, 0.023
19, サンフレッチェ広島, Home, Lose, ディフェンシブ, 0.021
19, サンフレッチェ広島, Home, Lose, 極め, 0.021
19, サンフレッチェ広島, Home, Lose, 強力, 0.021
20, 川崎フロンターレ, Away, Lose, 成功, 0.053
20, 川崎フロンターレ, Away, Lose, 最終, 0.042
20, 川崎フロンターレ, Away, Lose, 無得点, 0.042
20, 川崎フロンターレ, Away, Lose, 決め, 0.034
20, 川崎フロンターレ, Away, Lose, 間違い, 0.032
20, 川崎フロンターレ, Away, Lose, 皆さん, 0.029
20, 川崎フロンターレ, Away, Lose, ブレ, 0.026
20, 川崎フロンターレ, Away, Lose, その道, 0.026
20, 川崎フロンターレ, Away, Lose, 正しい, 0.026
20, 川崎フロンターレ, Away, Lose, 応援, 0.026
21, 湘南ベルマーレ, Away, Win, 距離, 0.087
21, 湘南ベルマーレ, Away, Win, 帯, 0.047
21, 湘南ベルマーレ, Away, Win, 指示, 0.042
21, 湘南ベルマーレ, Away, Win, 安定, 0.035
21, 湘南ベルマーレ, Away, Win, すぎ, 0.035
21, 湘南ベルマーレ, Away, Win, 保つ, 0.035
21, 湘南ベルマーレ, Away, Win, 大きい, 0.035
21, 湘南ベルマーレ, Away, Win, プレッシャー, 0.032
21, 湘南ベルマーレ, Away, Win, 最初, 0.028
21, 湘南ベルマーレ, Away, Win, ロング, 0.024
22, 名古屋グランパス, Home, Lose, フォーメーション, 0.1
22, 名古屋グランパス, Home, Lose, 継続, 0.062
22, 名古屋グランパス, Home, Lose, 可能, 0.062
22, 名古屋グランパス, Home, Lose, シュート, 0.057
22, 名古屋グランパス, Home, Lose, バック, 0.043
22, 名古屋グランパス, Home, Lose, 使っ, 0.043
22, 名古屋グランパス, Home, Lose, クロス, 0.043
22, 名古屋グランパス, Home, Lose, 値する, 0.038
22, 名古屋グランパス, Home, Lose, つくれ, 0.035
22, 名古屋グランパス, Home, Lose, オプション, 0.031
23, 鹿島アントラーズ, Away, Lose, 中澤, 0.086
23, 鹿島アントラーズ, Away, Lose, 思う, 0.071
23, 鹿島アントラーズ, Away, Lose, 外し, 0.069
23, 鹿島アントラーズ, Away, Lose, 伝え, 0.059
23, 鹿島アントラーズ, Away, Lose, 出し切っ, 0.059
23, 鹿島アントラーズ, Away, Lose, 誇らしく, 0.059
23, 鹿島アントラーズ, Away, Lose, 互角, 0.043
23, 鹿島アントラーズ, Away, Lose, チアゴマルチンス, 0.043
23, 鹿島アントラーズ, Away, Lose, 出場, 0.043
23, 鹿島アントラーズ, Away, Lose, 褒め, 0.043
24, ヴィッセル神戸, Away, Win, 若い, 0.07
24, ヴィッセル神戸, Away, Win, 自身, 0.056
24, ヴィッセル神戸, Away, Win, いける, 0.056
24, ヴィッセル神戸, Away, Win, ハード, 0.038
24, ヴィッセル神戸, Away, Win, ワーク, 0.038
24, ヴィッセル神戸, Away, Win, やめ, 0.035
24, ヴィッセル神戸, Away, Win, 伸び, 0.035
24, ヴィッセル神戸, Away, Win, 走っ, 0.035
24, ヴィッセル神戸, Away, Win, 一緒, 0.035
24, ヴィッセル神戸, Away, Win, 挙げ, 0.035
25, 柏レイソル, Home, Win, 山中, 0.067
25, 柏レイソル, Home, Win, 表現, 0.05
25, 柏レイソル, Home, Win, バック, 0.046
25, 柏レイソル, Home, Win, 喜田, 0.027
25, 柏レイソル, Home, Win, 精度, 0.027
25, 柏レイソル, Home, Win, 話し, 0.027
25, 柏レイソル, Home, Win, サイド, 0.025
25, 柏レイソル, Home, Win, クロス, 0.023
25, 柏レイソル, Home, Win, 水曜日, 0.023
25, 柏レイソル, Home, Win, ポゼッション, 0.017
26, 浦和レッズ, Home, Lose, メンタリティー, 0.06
26, 浦和レッズ, Home, Lose, 勝つ, 0.036
26, 浦和レッズ, Home, Lose, リスク, 0.036
26, 浦和レッズ, Home, Lose, コーナーキック, 0.03
26, 浦和レッズ, Home, Lose, ライン, 0.03
26, 浦和レッズ, Home, Lose, シーン, 0.025
26, 浦和レッズ, Home, Lose, 切る, 0.024
26, 浦和レッズ, Home, Lose, み, 0.024
26, 浦和レッズ, Home, Lose, 機, 0.024
26, 浦和レッズ, Home, Lose, 決定, 0.024
27, ジュビロ磐田, Away, Win, ホーム, 0.126
27, ジュビロ磐田, Away, Win, 行い, 0.126
27, ジュビロ磐田, Away, Win, タフ, 0.126
27, ジュビロ磐田, Away, Win, 攻め込ま, 0.126
27, ジュビロ磐田, Away, Win, 奪え, 0.126
27, ジュビロ磐田, Away, Win, リアクション, 0.101
27, ジュビロ磐田, Away, Win, 同点, 0.087
27, ジュビロ磐田, Away, Win, 決勝, 0.076
27, ジュビロ磐田, Away, Win, 値する, 0.076
27, ジュビロ磐田, Away, Win, 入り, 0.076
28, ベガルタ仙台, Home, Win, ７, 0.048
28, ベガルタ仙台, Home, Win, ８, 0.048
28, ベガルタ仙台, Home, Win, 正直, 0.033
28, ベガルタ仙台, Home, Win, 最初, 0.033
28, ベガルタ仙台, Home, Win, 皆, 0.03
28, ベガルタ仙台, Home, Win, 対戦, 0.03
28, ベガルタ仙台, Home, Win, 素晴らしかっ, 0.03
28, ベガルタ仙台, Home, Win, 正確, 0.03
28, ベガルタ仙台, Home, Win, スコア, 0.03
28, ベガルタ仙台, Home, Win, ，, 0.03
29, 北海道コンサドーレ札幌, Home, Win, 理解, 0.033
29, 北海道コンサドーレ札幌, Home, Win, 順位, 0.033
29, 北海道コンサドーレ札幌, Home, Win, 押し込ん, 0.032
29, 北海道コンサドーレ札幌, Home, Win, キックオフ, 0.032
29, 北海道コンサドーレ札幌, Home, Win, スペース, 0.032
29, 北海道コンサドーレ札幌, Home, Win, 正直, 0.026
29, 北海道コンサドーレ札幌, Home, Win, いけ, 0.026
29, 北海道コンサドーレ札幌, Home, Win, 上がっ, 0.026
29, 北海道コンサドーレ札幌, Home, Win, 連勝, 0.026
29, 北海道コンサドーレ札幌, Home, Win, 良かっ, 0.026
30, ガンバ大阪, Away, Lose, しまい, 0.124
30, ガンバ大阪, Away, Lose, ミス, 0.101
30, ガンバ大阪, Away, Lose, つながっ, 0.087
30, ガンバ大阪, Away, Lose, 称え, 0.087
30, ガンバ大阪, Away, Lose, あきらめ, 0.076
30, ガンバ大阪, Away, Lose, やってき, 0.076
30, ガンバ大阪, Away, Lose, 権, 0.068
30, ガンバ大阪, Away, Lose, 主導, 0.068
30, ガンバ大阪, Away, Lose, 握れ, 0.068
30, ガンバ大阪, Away, Lose, 前半, 0.054
31, FC東京, Home, Lose, 発揮, 0.056
31, FC東京, Home, Lose, 求める, 0.056
31, FC東京, Home, Lose, ピッチ, 0.045
31, FC東京, Home, Lose, 問題, 0.041
31, FC東京, Home, Lose, アン, 0.038
31, FC東京, Home, Lose, ラッキー, 0.034
31, FC東京, Home, Lose, れる, 0.034
31, FC東京, Home, Lose, コンディション, 0.034
31, FC東京, Home, Lose, 応え, 0.028
31, FC東京, Home, Lose, 視点, 0.028
32, Ｖ･ファーレン長崎, Away, Win, 悪く, 0.113
32, Ｖ･ファーレン長崎, Away, Win, 疲れ, 0.071
32, Ｖ･ファーレン長崎, Away, Win, 粘り強く, 0.071
32, Ｖ･ファーレン長崎, Away, Win, 奪っ, 0.057
32, Ｖ･ファーレン長崎, Away, Win, 入ら, 0.057
32, Ｖ･ファーレン長崎, Away, Win, ん, 0.049
32, Ｖ･ファーレン長崎, Away, Win, 公式, 0.049
32, Ｖ･ファーレン長崎, Away, Win, つくっ, 0.049
32, Ｖ･ファーレン長崎, Away, Win, 連敗, 0.049
32, Ｖ･ファーレン長崎, Away, Win, 内容, 0.045
33, サガン鳥栖, Away, Lose, 意欲, 0.104
33, サガン鳥栖, Away, Lose, ファウル, 0.104
33, サガン鳥栖, Away, Lose, 思わ, 0.083
33, サガン鳥栖, Away, Lose, イーブン, 0.083
33, サガン鳥栖, Away, Lose, 来, 0.083
33, サガン鳥栖, Away, Lose, 取ら, 0.071
33, サガン鳥栖, Away, Lose, 流れ, 0.063
33, サガン鳥栖, Away, Lose, 強い, 0.063
33, サガン鳥栖, Away, Lose, ハード, 0.056
33, サガン鳥栖, Away, Lose, ワーク, 0.056
34, セレッソ大阪, Home, Lose, 対策, 0.044
34, セレッソ大阪, Home, Lose, シーズン, 0.036
34, セレッソ大阪, Home, Lose, 出せ, 0.035
34, セレッソ大阪, Home, Lose, うまく, 0.035
34, セレッソ大阪, Home, Lose, 帯, 0.024
34, セレッソ大阪, Home, Lose, 絶対, 0.022
34, セレッソ大阪, Home, Lose, 来年, 0.022
34, セレッソ大阪, Home, Lose, 総括, 0.022
34, セレッソ大阪, Home, Lose, 置く, 0.022
34, セレッソ大阪, Home, Lose, 思え, 0.022
